ID_Cliente,Idade,Qtd_Filhos,Rendimento_Anual,Anos_empregado,Tamanho_Familia,Tem_Carro,Tem_Casa_Propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Ocupacao,Mau
5025999,36.0,1.0,315000.0,3.4,3.0,1,1,0,1,0,Empregado,Ensino superior,Casado,Cooperativa habitacional,Construcao Civil,0
5026023,35.0,2.0,135000.0,0.4,4.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5026053,29.0,1.0,315000.0,7.0,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5026055,29.0,1.0,315000.0,7.0,3.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Equipe principal,0
5026096,58.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Uniao estavel,Casa propria,Outros,0
5026097,58.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Uniao estavel,Casa propria,Outros,0
5026101,58.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Uniao estavel,Casa propria,Outros,0
5026118,58.0,0.0,270000.0,7.5,2.0,0,1,0,1,0,Associado comercial,Ensino superior,Casado,Casa propria,Contabilidade,0
5026119,45.0,0.0,225000.0,15.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026120,45.0,0.0,225000.0,15.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026122,45.0,0.0,225000.0,15.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026123,45.0,0.0,225000.0,15.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026125,45.0,0.0,225000.0,15.0,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026155,33.0,1.0,67500.0,9.2,3.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Contabilidade,0
5026156,33.0,1.0,67500.0,9.2,3.0,0,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Contabilidade,0
5026188,49.0,0.0,270000.0,2.5,2.0,1,1,1,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5026189,49.0,0.0,270000.0,2.5,2.0,1,1,1,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5026191,49.0,0.0,270000.0,2.5,2.0,1,1,1,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5026207,42.0,1.0,315000.0,15.0,3.0,1,0,0,0,0,Servidor publico,Ensino medio,Casado,Alugado,Gerencia,0
5026208,42.0,1.0,315000.0,15.0,3.0,1,0,0,0,0,Servidor publico,Ensino medio,Casado,Alugado,Gerencia,0
5026209,42.0,1.0,315000.0,15.0,3.0,1,0,0,0,0,Servidor publico,Ensino medio,Casado,Alugado,Gerencia,0
5026297,55.0,0.0,90000.0,11.2,2.0,0,1,1,1,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5026314,43.0,1.0,135000.0,7.8,3.0,1,0,0,0,0,Associado comercial,Ensino superior,Casado,Casa propria,Gerencia,0
5026382,34.0,0.0,135000.0,7.5,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Outros,0
5026383,34.0,0.0,135000.0,7.5,2.0,0,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Outros,0
5026389,54.0,0.0,58500.0,15.0,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5026390,54.0,0.0,58500.0,15.0,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5026393,54.0,0.0,58500.0,15.0,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5026394,54.0,0.0,58500.0,15.0,1.0,0,1,1,0,0,Servidor publico,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5026406,59.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5026455,40.0,1.0,112500.0,10.0,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026457,40.0,1.0,112500.0,10.0,3.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5026542,45.0,1.0,202500.0,7.6,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Solteiro,Casa propria,Outros,0
5026543,45.0,1.0,202500.0,7.6,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Solteiro,Casa propria,Outros,0
5026544,45.0,1.0,202500.0,7.6,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Solteiro,Casa propria,Outros,0
5026545,67.0,0.0,135000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5026546,67.0,0.0,135000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5026547,67.0,0.0,135000.0,-1.0,1.0,0,1,0,0,0,Pensionista,Ensino medio,Viuvo,Casa propria,Outros,0
5026556,59.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5026557,59.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5026558,59.0,0.0,112500.0,-1.0,2.0,0,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5026559,52.0,1.0,99000.0,12.6,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5026560,52.0,1.0,99000.0,12.6,2.0,0,1,0,0,0,Associado comercial,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5026574,63.0,0.0,157500.0,-1.0,2.0,1,1,0,0,0,Pensionista,Ensino medio,Uniao estavel,Casa propria,Outros,0
5026609,51.0,0.0,225000.0,7.5,1.0,1,1,0,0,0,Servidor publico,Ensino superior,Separado,Casa propria,Gerencia,0
5026610,51.0,0.0,225000.0,7.5,1.0,1,1,0,0,0,Servidor publico,Ensino superior,Separado,Casa propria,Gerencia,0
5026625,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026626,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026628,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026629,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026630,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026631,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026632,50.0,0.0,99000.0,15.0,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Medicina,0
5026653,38.0,0.0,157500.0,3.1,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5026654,38.0,0.0,157500.0,3.1,2.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5026688,48.0,0.0,270000.0,6.2,1.0,1,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Venda,0
5026689,48.0,0.0,270000.0,6.2,1.0,1,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Venda,0
5026690,48.0,0.0,270000.0,6.2,1.0,1,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Venda,0
5026691,48.0,0.0,270000.0,6.2,1.0,1,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Venda,0
5026706,54.0,0.0,76500.0,6.3,2.0,0,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5026707,54.0,0.0,76500.0,6.3,2.0,0,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5026708,54.0,0.0,76500.0,6.3,2.0,0,1,1,1,0,Empregado,Ensino superior,Casado,Casa propria,Construcao Civil,0
5026720,44.0,0.0,180000.0,15.0,1.0,0,1,1,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Outros,0
5026722,44.0,0.0,180000.0,15.0,1.0,0,1,1,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Outros,0
5026723,44.0,0.0,180000.0,15.0,1.0,0,1,1,0,1,Associado comercial,Ensino medio,Solteiro,Casa propria,Outros,0
5026728,39.0,0.0,112500.0,5.5,1.0,0,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5026739,39.0,0.0,112500.0,5.5,1.0,0,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Equipe principal,0
5028237,45.0,0.0,292500.0,6.1,2.0,1,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Outros,0
5028238,45.0,0.0,292500.0,6.1,2.0,1,1,0,0,0,Servidor publico,Ensino superior,Casado,Casa propria,Outros,0
5028239,46.0,0.0,157500.0,13.9,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028240,46.0,0.0,157500.0,13.9,2.0,0,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028241,49.0,0.0,225000.0,4.4,1.0,0,1,0,1,1,Associado comercial,Ensino superior,Solteiro,Casa propria,Construcao Civil,0
5028242,49.0,0.0,225000.0,4.4,1.0,0,1,0,1,1,Associado comercial,Ensino superior,Solteiro,Casa propria,Construcao Civil,0
5028250,49.0,0.0,225000.0,4.4,1.0,0,1,0,1,1,Associado comercial,Ensino superior,Solteiro,Casa propria,Construcao Civil,0
5028252,42.0,2.0,202500.0,7.1,4.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
5028253,42.0,2.0,202500.0,7.1,4.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
5028254,42.0,2.0,202500.0,7.1,4.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
5028255,42.0,2.0,202500.0,7.1,4.0,1,0,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Seguranca,0
5028256,39.0,1.0,130500.0,15.0,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5028257,39.0,1.0,130500.0,15.0,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5028259,39.0,1.0,130500.0,15.0,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5028260,39.0,1.0,130500.0,15.0,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5028261,39.0,1.0,130500.0,15.0,3.0,1,1,0,0,0,Empregado,Ensino medio,Casado,Casa propria,Cozinha,0
5028265,45.0,0.0,112500.0,4.0,2.0,0,1,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5028266,45.0,0.0,112500.0,4.0,2.0,0,1,0,1,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Construcao Civil,0
5028268,32.0,0.0,202500.0,3.6,2.0,1,1,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028269,47.0,1.0,270000.0,0.6,3.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028270,47.0,1.0,270000.0,0.6,3.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028271,47.0,1.0,270000.0,0.6,3.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028272,47.0,1.0,270000.0,0.6,3.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028274,35.0,2.0,315000.0,6.1,4.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Contabilidade,0
5028275,35.0,2.0,315000.0,6.1,4.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Contabilidade,0
5028276,35.0,2.0,315000.0,6.1,4.0,1,0,0,0,0,Empregado,Ensino superior incompleto,Casado,Casa propria,Contabilidade,0
5028280,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028281,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028282,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028283,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028285,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028286,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028288,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028290,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028291,33.0,1.0,157500.0,7.6,3.0,0,0,0,0,0,Associado comercial,Ensino superior incompleto,Casado,Mora com os pais,Outros,0
5028292,54.0,0.0,292500.0,15.0,1.0,0,1,0,1,0,Empregado,Ensino superior,Separado,Casa propria,Equipe principal,0
5028293,54.0,0.0,292500.0,15.0,1.0,0,1,0,1,0,Empregado,Ensino superior,Separado,Casa propria,Equipe principal,0
5028294,54.0,0.0,292500.0,15.0,1.0,0,1,0,1,0,Empregado,Ensino superior,Separado,Casa propria,Equipe principal,0
5028296,38.0,0.0,135000.0,1.4,1.0,1,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Construcao Civil,0
5028308,33.0,0.0,157500.0,0.8,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Seguranca,0
5028309,33.0,0.0,157500.0,0.8,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Seguranca,0
5028310,33.0,0.0,157500.0,0.8,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Seguranca,0
5028311,33.0,0.0,157500.0,0.8,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Seguranca,0
5028313,33.0,0.0,157500.0,0.8,2.0,0,0,0,0,0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,Seguranca,0
5028315,38.0,1.0,157500.0,8.9,3.0,1,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5028316,38.0,1.0,157500.0,8.9,3.0,1,1,0,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5028321,63.0,0.0,270000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
5028322,63.0,0.0,270000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
5028323,63.0,0.0,270000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
5028324,63.0,0.0,270000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
5028325,63.0,0.0,270000.0,-1.0,2.0,1,0,0,0,0,Pensionista,Ensino superior,Casado,Casa propria,Outros,0
5028329,53.0,0.0,76500.0,8.6,2.0,1,1,1,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Equipe principal,0
5028337,38.0,1.0,225000.0,14.8,2.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Mora com os pais,Construcao Civil,0
5028338,38.0,1.0,225000.0,14.8,2.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Mora com os pais,Construcao Civil,0
5028341,38.0,1.0,225000.0,14.8,2.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Mora com os pais,Construcao Civil,0
5028342,38.0,1.0,225000.0,14.8,2.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Mora com os pais,Construcao Civil,0
5028343,38.0,1.0,225000.0,14.8,2.0,1,0,0,0,0,Empregado,Ensino superior,Solteiro,Mora com os pais,Construcao Civil,0
5028348,48.0,0.0,157500.0,6.0,2.0,0,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028349,48.0,0.0,157500.0,6.0,2.0,0,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028350,48.0,0.0,157500.0,6.0,2.0,0,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028351,48.0,0.0,157500.0,6.0,2.0,0,1,1,1,0,Associado comercial,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028354,34.0,1.0,315000.0,15.0,3.0,1,1,0,0,1,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028355,34.0,1.0,315000.0,15.0,3.0,1,1,0,0,1,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028358,54.0,0.0,180000.0,6.6,2.0,0,1,0,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Servico privado,0
5028359,54.0,0.0,180000.0,6.6,2.0,0,1,0,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Servico privado,0
5028360,54.0,0.0,180000.0,6.6,2.0,0,1,0,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Servico privado,0
5028362,50.0,0.0,135000.0,0.5,1.0,0,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Medicina,0
5028363,50.0,0.0,135000.0,0.5,1.0,0,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Medicina,0
5028365,41.0,0.0,225000.0,2.7,2.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Apartamento comercial,Motorista,0
5028367,41.0,0.0,225000.0,2.7,2.0,1,0,0,0,1,Empregado,Ensino medio,Casado,Apartamento comercial,Motorista,0
5028371,54.0,0.0,180000.0,9.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Habitacao publica,Equipe principal,0
5028373,54.0,0.0,180000.0,9.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Habitacao publica,Equipe principal,0
5028375,54.0,0.0,180000.0,9.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Habitacao publica,Equipe principal,0
5028376,54.0,0.0,180000.0,9.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Habitacao publica,Equipe principal,0
5028377,54.0,0.0,180000.0,9.0,1.0,0,0,0,0,0,Empregado,Ensino medio,Viuvo,Habitacao publica,Equipe principal,0
5028378,27.0,1.0,135000.0,4.1,3.0,1,1,1,0,1,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5028380,27.0,1.0,135000.0,4.1,3.0,1,1,1,0,1,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5028381,27.0,1.0,135000.0,4.1,3.0,1,1,1,0,1,Empregado,Ensino medio,Casado,Casa propria,Venda,0
5028382,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028385,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028386,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028387,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028388,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028389,31.0,0.0,315000.0,9.1,1.0,1,0,0,0,0,Empregado,Ensino medio,Solteiro,Mora com os pais,Equipe principal,0
5028391,38.0,0.0,202500.0,12.9,2.0,0,0,0,0,0,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
5028392,38.0,0.0,202500.0,12.9,2.0,0,0,0,0,0,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
5028393,38.0,0.0,202500.0,12.9,2.0,0,0,0,0,0,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
5028395,38.0,0.0,202500.0,12.9,2.0,0,0,0,0,0,Associado comercial,Ensino superior,Casado,Habitacao publica,Outros,0
5028401,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028402,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028403,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028404,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028407,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028408,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028409,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028412,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028413,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028414,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028415,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028416,40.0,0.0,247500.0,3.9,2.0,1,1,0,0,0,Associado comercial,Ensino medio,Casado,Casa propria,Venda,0
5028417,52.0,0.0,189000.0,1.3,2.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5028418,52.0,0.0,189000.0,1.3,2.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5028421,52.0,0.0,189000.0,1.3,2.0,1,1,0,1,1,Empregado,Ensino medio,Casado,Casa propria,Alta tecnologia,0
5028422,49.0,0.0,90000.0,3.6,2.0,0,0,0,0,0,Empregado,Ensino medio,Uniao estavel,Casa propria,Medicina,0
5028428,52.0,0.0,292500.0,15.0,1.0,1,1,0,1,1,Associado comercial,Ensino superior,Viuvo,Casa propria,Outros,0
5028429,52.0,0.0,292500.0,15.0,1.0,1,1,0,1,1,Associado comercial,Ensino superior,Viuvo,Casa propria,Outros,0
5028434,54.0,0.0,180000.0,3.1,1.0,0,1,0,0,0,Empregado,Ensino medio,Separado,Casa propria,Venda,0
5028437,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028438,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028440,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028441,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028442,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028443,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028444,43.0,0.0,315000.0,9.1,2.0,1,1,0,0,0,Empregado,Ensino superior,Casado,Casa propria,Gerencia,0
5028445,50.0,0.0,162000.0,7.7,1.0,1,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5028446,50.0,0.0,162000.0,7.7,1.0,1,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5028447,50.0,0.0,162000.0,7.7,1.0,1,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5028448,50.0,0.0,162000.0,7.7,1.0,1,1,0,0,0,Empregado,Ensino medio,Solteiro,Casa propria,Construcao Civil,0
5028449,56.0,0.0,206100.0,-1.0,2.0,1,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5028450,56.0,0.0,206100.0,-1.0,2.0,1,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5028451,56.0,0.0,206100.0,-1.0,2.0,1,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5028452,56.0,0.0,206100.0,-1.0,2.0,1,1,0,1,0,Pensionista,Ensino medio,Casado,Casa propria,Outros,0
5028454,40.0,1.0,180000.0,2.6,3.0,0,1,0,1,1,Servidor publico,Ensino medio,Casado,Casa propria,Medicina,0
5028456,40.0,1.0,180000.0,2.6,3.0,0,1,0,1,1,Servidor publico,Ensino medio,Casado,Casa propria,Medicina,0
5028457,40.0,1.0,180000.0,2.6,3.0,0,1,0,1,1,Servidor publico,Ensino medio,Casado,Casa propria,Medicina,0
5028458,40.0,1.0,180000.0,2.6,3.0,0,1,0,1,1,Servidor publico,Ensino medio,Casado,Casa propria,Medicina,0
5028459,40.0,1.0,180000.0,2.6,3.0,0,1,0,1,1,Servidor publico,Ensino medio,Casado,Casa propria,Medicina,0
5028460,45.0,0.0,157500.0,7.7,2.0,1,1,0,1,0,Servidor publico,Ensino medio,Casado,Casa propria,Construcao Civil,0
5028462,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028463,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028464,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028465,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028466,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028467,29.0,0.0,225000.0,2.2,2.0,0,1,1,1,0,Empregado,Ensino fundamental,Casado,Habitacao publica,Outros,0
5028468,34.0,2.0,135000.0,0.7,4.0,1,1,0,0,1,Empregado,Ensino medio,Casado,Casa propria,Motorista,0
5028475,59.0,0.0,220500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino fundamental,Casado,Casa propria,Outros,0
5028476,59.0,0.0,220500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino fundamental,Casado,Casa propria,Outros,0
5028477,59.0,0.0,220500.0,-1.0,2.0,0,1,0,0,0,Pensionista,Ensino fundamental,Casado,Casa propria,Outros,0
